Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL192358,,0,456.34,1,5.22,48 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)C1CC2CCC1C2,IC50,'=',100,nM,7,,,UO_0000065,15.34,0.33,1.78,9.26,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL195802,,0,484.32,1,5.56,44 (table 1),O=C(CCc1ccc(F)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL195832,,0,557.4,2,6.35,71 (table 4),O=C(Nc1ccccc1C(=O)O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,CC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL426088,,0,531.2,2,5.79,37 (table 1),O=C(Cc1ccc(Br)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,CC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192409,,0,476.34,1,5.89,62 (table 3),O=C(CCC1CCCC1)N/C(=C\c1ccc(Oc2ccc(F)cc2Br)cc1)C(=O)O,Ratio,'=',0.8,,,,,,,,,,0,CHEMBL831764,Ratio for cellular to RNA dependent RNA polymerase Nonstructural protein 5B activity in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL193049,,0,333.34,0,3.8,1 PNU-248809 (Page 2812),O=C(O)/C(=C/c1ccc(-c2ccccc2)o1)NC(=O)c1ccccc1,IC50,'=',6700,nM,5.17,,,UO_0000065,15.52,0.28,1.37,6.5,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL363426,,0,515.3,1,4.36,56 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2I)cc1)NC(=O)C(O)c1ccccc1,IC50,'=',3100,nM,5.51,,,UO_0000065,10.69,0.25,1.15,5.75,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192896,,0,454.28,0,4.8,29 (table 1),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1O,IC50,'=',80,nM,7.1,,,UO_0000065,15.62,0.33,2.3,7.4,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL191749,,0,458.35,1,5.75,59 (table 3),O=C(CCC1CCCC1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,IC50,'=',6000,nM,5.22,,,UO_0000065,11.39,0.25,-0.53,6.9,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL426088,,0,531.2,2,5.79,37 (table 1),O=C(Cc1ccc(Br)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL188442,,0,438.28,1,5.1,2 (Page 2812),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,IC50,'=',100,nM,7,,,UO_0000065,15.97,0.34,1.9,9.26,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192896,,0,454.28,0,4.8,29 (table 1),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1O,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192215,,0,578.2,2,5.63,39 (table 1),O=C(Cc1ccc(I)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL191977,,0,444.33,1,5.36,47 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)C1CCCCC1,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL427171,,0,486.75,1,5.68,38 (table 1),O=C(Cc1ccc(Cl)cc1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,CC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL365105,,0,517.17,2,5.86,32 (table 1),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccc(Br)cc1,CC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL190800,,0,472.72,1,5.75,31 (table 1),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccc(Cl)cc1,IC50,'=',110,nM,6.96,,,UO_0000065,14.72,0.33,1.21,9.2,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192269,,0,449.24,0,4.04,46 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2I)cc1)NC(=O)C1CC1,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192137,,0,453.23,0,3.01,55 (table 2),CC(O)C(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O,IC50,'=',4800,nM,5.32,,,UO_0000065,11.74,0.29,2.31,5.55,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL191977,,0,444.33,1,5.36,47 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)C1CCCCC1,CC50,'>',100000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL191820,,0,496.4,1,6,49 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)C12CC3CC(CC(C3)C1)C2,CC50,'>',100000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192358,,0,456.34,1,5.22,48 (table 2),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)C1CC2CCC1C2,CC50,'>',100000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL195149,,0,467.32,0,4.69,27 (table 4),CONC(=O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1,ED50,'>',50,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192674,,0,407.51,1,5.55,61 (table 3),CCc1ccccc1Oc1ccc(/C=C(\NC(=O)CCC2CCCC2)C(=O)O)cc1,IC50,'=',7100,nM,5.15,,,UO_0000065,12.63,0.23,-0.4,6.81,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL194448,,0,495.27,0,3.88,58 (table 2),O=C(O)CCCC(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O,ED50,'>',100,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL832552,Effective dose for RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL193835,,0,444.33,1,5.36,50 (table 2),O=C(CC1CCCC1)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,IC50,'=',850,nM,6.07,,,UO_0000065,13.66,0.3,0.71,8.03,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL192137,,0,453.23,0,3.01,55 (table 2),CC(O)C(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O,CC50,'>',100000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL365135,,0,466.33,1,5.66,28 (table 1),CCc1ccccc1C(=O)N/C(=C\c1ccc(Oc2ccccc2Br)cc1)C(=O)O,IC50,'=',50,nM,7.3,,,UO_0000065,15.66,0.33,1.64,9.65,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL371821,,0,474.26,1,5.38,35 (table 1),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccc(F)c(F)c1,IC50,'=',230,nM,6.64,,,UO_0000065,14,0.3,1.26,8.78,0,CHEMBL827995,Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL189927,,0,456.27,1,5.24,33 (table 1),O=C(O)/C(=C/c1ccc(Oc2ccccc2Br)cc1)NC(=O)c1ccccc1F,CC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL839075,Cytotoxic concentration against RNA dependent RNA polymerase Nonstructural protein 5B (HCV NS5B polymerase) in Hepatitis C virus,B,BAO_0000357,single protein format,Hepatitis C virus,None,None,None,None,,,,CHEMBL5375,Hepatitis C virus NS5B RNA-dependent RNA polymerase,Hepatitis C virus,SINGLE PROTEIN,CHEMBL1145278,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
